shipment_id,customer_id,driver_id,origin_city,origin_state,destination_city,destination_state,created_at,pickup_datetime,delivered_datetime,status,distance_km,weight_kg,volume_m3,base_cost_mxn,fuel_surcharge_mxn,total_cost_mxn,on_time_flag,damage_flag,tracking_events_count,notes
S0001253,C00291,D00248,León,GTO,Querétaro,QRO,2024-03-29 00:10:12,2024-03-29 14:41:12,29/03/2024 15:41,DELIVERED ,"MXN 10,00",,2.85,"1,098.93",93,"MXN 1,191.44",,1,6,Temperatura controlada.
S0001254,C00274,D00183,CDMX,CDMX,Culiacán,SIN,2025-05-14 23:31:56,2025-05-15,2025/05/15 08:06,DELIVERED,270.35,,,"MXN 7,443.83",495," 7,938.59 ",N,Si,9,
S0001255,C00064,D00073,Tampico,TAM,Hermosillo,SON,2024-04-28 21:47:59,2024-04-30 12:05:59,2024-04-30 23:32:27.336403,DELIVERED ,766,"MXN 5,00","MXN 3,40","$ 21,454.56"," 2,207.14 ",,0,No,13,Se reprogramó entrega.
S0001256,C00670,D00230,Tampico,TAM,San Luis Potosí,SLP,2025-11-14 05:26:11,15-11-2025 14:41:11,2025/11/15 23:01,delivered,"445,03",602,,"9,715.89",978.55,"$ 10,694.43",,,6,Incidencia: retraso por tráfico.
S0001257,C00011,D00075,Mérida,YUC,Tampico,TAM,2024-09-28 18:56:32,29-09-2024 10:15:32,2024/09/29 18:25,DELIVERED ,463," 1,635.83 ",$ 4.36,"9,834.69",703.64,"10,538.34",Si,1,5,
S0001258,C00505,D00094,Morelia,MICH,Monterrey,NL,31/03/2024 04:06,2024-03-31 09:50:19,31/03/2024 20:11,delivered,486.49 km, 740.41 ,"6,25"," 9,621.06 ", 692.75 ,10314,1,1,4,
S0001259,C00601,D00190,Aguascalientes,AGS,Monterrey,NL,2026-01-07 11:02:39,2026-01-09 11:00:39,2026-01-09 21:51:33,entregado,$ 589.75,"1,717.23", 0.86 ,,"1,991.24","17,648.59",,N,1,Dirección incompleta.
S0001260,C00824,D00220,CDMX,CDMX,Cancún,ROO,2024/09/27 04:21,2024-09-28 09:40:45,2024-09-28 13:11:18.846157,entregado,$ 272.17,5,8,"MXN 6,739.46",$ 886.31,"7.625,77",TRUE,N,3,Cliente pidió entrega en recepción.
S0001261,C00223,D00231,Guadalajara,JAL,Veracruz,VER,2024-05-06 08:13:34,2024/05/07 16:20,2024-05-07,Delivered,251.25,,2,6190, 584.26 ,"$ 6,774.44",FALSE,FALSE,10,Se reprogramó entrega.
S0001262,C00141,D00003,Morelia,MICH,CDMX,CDMX,2025-08-04 07:39:08,2025-08-04,2025-08-04 22:01:24.583737,entregado,143.92 km,$ 5.00,1,,484.18," 4,669.68 ",TRUE,,8,Incidencia: retraso por tráfico.
S0001263,C00821,D00176,Hermosillo,SON,Guadalajara,JAL,2024-06-04 08:07:52,06-06-2024 07:08:52,2024-06-06 08:08:52,entregado,51.97, 552.98 ,6,"1.845,90",230," 2,075.56 ",1,1,4,Falta firma en POD.
S0001264,C00506,D00215,Aguascalientes,AGS,Culiacán,SIN,2024/05/09 22:00,2024-05-11 08:14:34,11-05-2024 13:23:05,DELIVERED,361,"1,562.47",6.18 m3,"9,397.63",MXN 764.87,10162,Si,TRUE,6,Prioridad alta.
S0001265,C00192,D00125,Hermosillo,SON,Tijuana,BCN,22-08-2024 03:02:45,22/08/2024 03:24,2024-08-22 10:28:42,DELIVERED ,358.83 km,"846,44",5.56,"MXN 8.447,76", 510.63 ,"$ 8,958.39",N,1,5,
S0001266,C00816,D00002,Mérida,YUC,Monterrey,NL,2024-04-19 02:24:34,2024-04-19 10:05:34,2024-04-19 11:05:34,DELIVERED , 68.68 ," 1,514.17 ",,"2,227.88", 211.55 ,"MXN 2,439.43",Si,No,8,
S0001267,C00335,D00176,Villahermosa,TAB,Culiacán,SIN,2024-02-14 19:26:19,16/02/2024 02:40,2024-02-16 08:59:17.122239,delivered,524.15,646.63,6.11,,$ 929.22," 11,501.16 ",TRUE,,2,Dirección incompleta.
S0001268,C00632,D00047,Toluca,MEX,Chihuahua,CHH,19-03-2024 03:46:59,2024-03-19 14:01:59,19/03/2024 23:21,entregado, 526.14 ,,"MXN 3,03","10,473.97", 862.55 ," 11,336.52 ",0,Y,6,Se reprogramó entrega.
S0001269,C00074,D00185,San Luis Potosí,SLP,Cancún,ROO,27-05-2024 11:26:16,28/05/2024 01:39,28/05/2024 08:17,delivered,,609.03 kg,"5,33","6,018.44",776,"MXN 6.794,79",Si,FALSE,9,
S0001270,C00109,D00152,CDMX,CDMX,Morelia,MICH,2024/10/07 09:51,2024-10-08 14:08:32,,Cancelado,"117,20"," 1,451.01 ",0.10 m3,"3,346.98","374,98","3,721.96",1,FALSE,1,
S0001271,C00264,D00044,Morelia,MICH,Chihuahua,CHH,03-12-2024 00:39:44,03-12-2024 09:54:44,03/12/2024 20:17,entregado,546,MXN 805.63,5.32," 12,464.83 ","MXN 1.028,45","13,493.28",N,FALSE,8,Incidencia: retraso por tráfico.
S0001272,C00760,D00084,San Luis Potosí,SLP,Puebla,PUE,09/10/2025 09:38,2025-10-09 18:31:05,10/10/2025 02:58,DELIVERED ,MXN 629.27,"MXN 1.448,28",6.74 m3,15504,,"17.539,96",N,No,4,Temperatura controlada.
S0001273,C00613,D00026,Hermosillo,SON,Puebla,PUE,15-12-2025 21:13:55,2025-12-16 22:22:55,2025-12-17 05:27:57.498432,entregado, 465.96 ,"2,573.84",5.06,"11,738.27"," 1,080.77 ","MXN 12,819.04",No,FALSE,1,Cliente pidió entrega en recepción.
S0001274,C00362,D00217,Cancún,ROO,Tijuana,BCN,2025-04-09 07:13:16,2025/04/10 03:02,10/04/2025 07:15,DELIVERED , 134.73 , 419.97 ,2,"$ 3,081.01",295.37," 3,376.38 ",Si,Si,3,
S0001275,C00438,D00188,Tampico,TAM,Cancún,ROO,26-10-2025 08:54:14,2025-10-26 23:33:14,2025-10-27 06:03:41,delivered,$ 307.33," 1,032.43 ",MXN 1.53,"7,504.01",MXN 461.33,7965,0,Y,7,
S0001276,C00425,D00110,Toluca,MEX,Guadalajara,JAL,2024/09/22 18:54,2024-09-24 06:35:50,2024/09/24 18:03,DELIVERED ,"422,08",879.05 kg,," 9,047.21 ",672.78,"9,719.99",Y,TRUE,14,
S0001277,C00122,D00048,Chihuahua,CHH,Monterrey,NL,,2025-12-09 04:18:17,2025-12-09 14:05:03.512382,DELIVERED ,"411,46"," 1,258.82 ",MXN 1.08,"11,862.77",1133,12996,0,0,16,Cliente pidió entrega en recepción.
S0001278,C00502,D00060,Querétaro,QRO,Guadalajara,JAL,2024-02-14 15:20:12,,2024-02-15 00:16:33,entregado,269.29," 1,067.72 ", 6.67 ,"$ 7,662.54",$ 569.43,8232,Y,1,7,Falta firma en POD.
S0001279,C00583,D00202,Chihuahua,CHH,Aguascalientes,AGS,2025-02-09 10:10:52,10/02/2025 08:20,10/02/2025 15:41,Delivered,329,944.64,"MXN 5,34","7.719,83",842,"8,561.87",TRUE,1,4,
S0001280,C00760,D00141,Querétaro,QRO,Culiacán,SIN,2024-07-18 18:23:15,2024-07-19 09:13:15,19/07/2024 15:07,Delivered,$ 303.72,658,4,"7,795.64",877,"8.673,03",No,FALSE,11,
S0001281,C00185,D00215,Culiacán,SIN,Cancún,ROO,2024-03-24 14:59:43,2024-03-25 05:35:43,2024-03-25 11:03:27.985132,DELIVERED,411,1158,2," 9,820.26 ",993," 10,813.13 ",,Si,12,Falta firma en POD.
S0001282,C00229,D00067,Morelia,MICH,Tampico,TAM,14-04-2024 00:42:14,2024-04-15 15:56:14,2024-04-16 02:26:30,DELIVERED,595.68,"1,196.34",0.10,"MXN 16.613,01"," 1,372.45 ",17985,0,1,8,
S0001283,C00210,D00182,Guadalajara,JAL,Monterrey,NL,2025-05-31 00:19:36,2025-06-01 00:52:36,2025-06-01 10:28:40,DELIVERED, 532.64 ,"MXN 1,210.21",1.31,"12,620.30",,"13,772.28",,No,6,
S0001284,C00807,D00180,Guadalajara,JAL,Mérida,YUC,2025/09/28 09:12,2025-09-28 10:43:39,2025/09/28 20:53,Delivered,516.24," 1,284.05 ",," 10,559.91 ","1,285.39","11,845.30",TRUE,No,8,
S0001285,C00371,D00185,Chihuahua,CHH,Querétaro,QRO,2024-07-26,2024/07/27 11:38,28/07/2024 08:14,DELIVERED ,1033,"1,035.69",," 27,739.35 ",2370,"MXN 30,109.28",1,N,11,
S0001286,C00642,D00047,Toluca,MEX,Tampico,TAM,2025-09-13 22:33:10,2025-09-14,2025-09-15 07:28:19.829368,delivered,628.95 km,421.06 kg, 1.52 ,"$ 16,850.94","MXN 1,363.20",18214,Si,,6,
S0001287,C00036,D00147,Veracruz,VER,San Luis Potosí,SLP,2024-03-16 07:05:55,2024-03-17 05:48:55,17/03/2024 11:37,DELIVERED ,355.76 km,"1.046,95","MXN 1,02","8,707.16","1,159.63",9867,No,0,5,Falta firma en POD.
S0001288,C00255,D00036,Veracruz,VER,Morelia,MICH,07-02-2025 23:19:39,2025/02/09 17:08,2025-02-10 01:07:34.124926,Delivered,MXN 420.55,,$ 6.19,"9,912.53", 735.38 ,"10,647.90",No,No,10,
S0001289,C00650,D00162,Aguascalientes,AGS,Querétaro,QRO,2025-04-16 12:20:37,2025-04-18 05:10:37,18/04/2025 10:36,entregado,231.98,,"6,47",5024,399.27,"$ 5,423.69",Y,Si,6,Temperatura controlada.
S0001290,C00450,D00089,Chihuahua,CHH,San Luis Potosí,SLP,2025-09-12 09:59:55,14-09-2025 01:50:55,2025/09/14 13:51,DELIVERED,,"5,00",1.07,"12,825.55", 924.16 ,,Y,N,4,Sin incidencias.
S0001291,C00473,D00138,Mérida,YUC,Monterrey,NL,2025-04-18 12:47:09,2025-04-20 09:37:09,2025-04-20 16:08:58.085273,Delivered,"321,67"," 1,146.88 ",5,"8,010.92",593.29,"8,604.20",TRUE,Si,8,Prioridad alta.
S0001292,C00662,D00074,Chihuahua,CHH,CDMX,CDMX,2025-07-09 11:29:31,2025-07-10 13:06:31,11/07/2025 01:02,delivered,$ 634.52,535,$ 2.60,"17.544,65","1.566,96","19,111.61",No,TRUE,1,Se reprogramó entrega.
S0001293,C00273,D00028,San Luis Potosí,SLP,Puebla,PUE,2025-10-09 00:00:46,09-10-2025 20:24:46,,delivered,467.24,"725,84","1,18",10051,$ 624.49,"10,675.69",Y,Y,4,Documentación pendiente.
S0001294,C00320,D00201,Monterrey,NL,Tijuana,BCN,2026-02-02 14:58:57,2026-02-04 07:24:57,2026-02-04 23:43:02.655454,DELIVERED,"MXN 863,40",5,4.90,22630,"2.130,21"," 24,760.07 ",TRUE,Si,8,
S0001295,C00147,D00083,Villahermosa,TAB,Chihuahua,CHH,2026/02/20 20:50,21/02/2026 14:23,2026/02/22 02:18,DELIVERED,613,"1,566.89 kg", 1.97 ,"14.719,91",1339,,Si,1,2,Falta firma en POD.
S0001296,C00198,D00098,Puebla,PUE,Villahermosa,TAB,2024/02/17 02:02,2024-02-18 03:25:20,2024-02-18 06:29:46,DELIVERED ,152.10,MXN 5.00,2.59,4574,,4970,,0,8,
S0001297,C00751,D00103,Chihuahua,CHH,Cancún,ROO,2024/01/20 16:50,2024-01-21 16:25:47,2024/01/21 18:37,DELIVERED,131.79,704.97 kg,MXN 2.74," 3,604.66 ","400,75","4,005.41",FALSE,0,12,Incidencia: retraso por tráfico.
S0001298,C00784,D00240,Veracruz,VER,Toluca,MEX,2024/10/19 02:36,2024-10-20 03:27:48,2024-10-20 13:35:14,delivered,409,"1.392,04","3,82","10.043,96",906," 10,950.21 ",FALSE,Si,1,Sin incidencias.
S0001299,C00004,D00153,Chihuahua,CHH,San Luis Potosí,SLP,,31-03-2024 08:33:34,2024-03-31 09:33:34,DELIVERED ,10,"MXN 1,170.33",2.97,982.07,MXN 64.91," 1,046.98 ",FALSE,Y,10,Dirección incompleta.
S0001300,C00669,D00101,Aguascalientes,AGS,Culiacán,SIN,2025-02-17 20:16:25,2025-02-18 09:07:25,18-02-2025 13:22:04,Delivered,$ 353.66,MXN 598.05,$ 1.42,"10,043.35",620.72," 10,664.07 ",1,N,10,
S0001301,C00894,D00247,Chihuahua,CHH,Tijuana,BCN,20-05-2024 06:05:37,2024-05-21 07:50:37,2024-05-21 09:52:29.224860,entregado,,154.09 kg, 4.31 ,"MXN 5.780,33",$ 727.02,"6,507.34",Si,TRUE,5,Cliente pidió entrega en recepción.
S0001302,C00157,D00031,Guadalajara,JAL,Puebla,PUE,17/08/2025 17:53,2025/08/18 05:20,18/08/2025 07:32,delivered,224.37,297.85,MXN 6.89," 5,868.30 ",,"6,433.98",No,No,6,Sin incidencias.
S0001303,C00599,D00023,San Luis Potosí,SLP,Tampico,TAM,2024-01-24 02:16:03,24-01-2024 06:26:03,24/01/2024 07:26,Delivered,,"653,87","1,82","MXN 1.331,85", 161.84 ,"1.493,69",Y,1,,Dirección incompleta.
S0001304,C00739,D00174,Tampico,TAM,Cancún,ROO,2025-04-20 00:43:12,2025-04-21 17:50:12,2025-04-21 22:28:39.268030,DELIVERED ,270.77 km,"1,159.86 kg",3," 7,109.58 ",547," 7,656.10 ",No,Y,9,
S0001305,C00496,D00028,Puebla,PUE,Toluca,MEX,04/03/2024 06:09,2024-03-04 22:33:43,2024-03-05 02:36:18.324345,DELIVERED,333.59 km," 1,839.03 ",$ 3.55,"7,816.88",,"$ 8,666.87",Si,TRUE,5,Carga frágil.
S0001306,C00543,D00141,Monterrey,NL,San Luis Potosí,SLP,2025/09/07 23:34,2025/09/08 00:22,2025-09-08 05:16:30,delivered,"346,99",5.00,0.20," 9,107.93 ","$ 1,268.47","10.376,39",No,0,8,Incidencia: retraso por tráfico.
S0001307,C00402,D00087,Villahermosa,TAB,CDMX,CDMX,2025-12-14 20:54:55,2025-12-15 06:18:55,2025-12-15 08:38:39.140142,Delivered,,967.22, 6.15 ,"5,806.61",MXN 401.58,"6,208.19",0,No,8,Sin incidencias.
S0001308,C00504,D00237,León,GTO,Tijuana,BCN,2025-03-02,2025-03-02 20:27:04,2025-03-03 05:53:31.183021,entregado,"743,43", 759.16 ,,19456,"1,970.99"," 21,427.14 ",FALSE,Y,8,Prioridad alta.
S0001309,C00503,D00212,Chihuahua,CHH,Toluca,MEX,2025-08-23 15:33:46,2025-08-23,2025/08/24 11:17,DELIVERED,617,746.51 kg,4.82 m3,"16,525.11"," 1,768.85 ","18,293.95",TRUE,N,8,Cliente pidió entrega en recepción.
S0001310,C00708,D00092,Cancún,ROO,Guadalajara,JAL,12-12-2024 20:17:23,2024-12-13 23:40:23,,DELIVERED, 468.84 , 606.98 ,,"11,251.17", 843.26 ,"$ 12,094.43",,0,1,Temperatura controlada.
S0001311,C00186,D00210,Tampico,TAM,Guadalajara,JAL,2024-08-22 16:19:08,2024-08-23 02:05:08,2024-08-23 09:54:40.550638,entregado,404,5.00,2.22,, 626.30 ,"$ 8,811.34",N,,13,Documentación pendiente.
S0001312,C00532,D00121,León,GTO,Morelia,MICH,2025-11-30 17:02:04,2025-12-01 22:06:04,,CANCELED, 465.20 ,2239,$ 2.25,10586,"1,064.94","11,651.08",0,FALSE,2,
S0001313,C00232,D00032,Cancún,ROO,Toluca,MEX,23/01/2025 18:33,2025-01-25 05:16:55,2025-01-25 06:16:55,DELIVERED ,173.06,,2.19 m3,"4,537.21",615.41,"5,152.62",Si,Si,6,
S0001314,C00460,D00175,Puebla,PUE,Veracruz,VER,2025-01-24 17:55:36,2025-01-26 01:50:36,2025-01-26 09:50:49,DELIVERED ,556.47, 868.14 ,1.26 m3," 13,754.27 ",955.46,14710,N,0,8,
S0001315,C00856,D00179,Veracruz,VER,Monterrey,NL,26-08-2025 05:54:33,2025-08-27 00:33:33,2025-08-27 13:59:01.806056,delivered, 648.03 , 376.45 ,"2,25"," 16,599.73 ","1,449.08"," 18,048.81 ",No,N,10,
S0001316,C00667,D00206,San Luis Potosí,SLP,Villahermosa,TAB,04/11/2024 18:51,2024-11-06 15:28:05,2024-11-06 18:13:12.525865,DELIVERED, 31.31 , 962.77 ,4,"1.345,07","140,96","1,486.02",Si,FALSE,9,Temperatura controlada.
S0001317,C00565,D00133,Tijuana,BCN,Villahermosa,TAB,2026-01-05,2026-01-06 22:42:52,2026/01/07 07:34,delivered,"459,93", 5.00 , 3.23 ,"11,439.93", 796.90 ,"12,236.82",TRUE,TRUE,,Prioridad alta.
S0001318,C00606,D00187,San Luis Potosí,SLP,Puebla,PUE,,,2025-06-13 07:37:32.780751,entregado, 750.67 ,$ 792.45, 6.17 ,"20,897.18","1,304.14","22,201.32",1,,10,Incidencia: retraso por tráfico.
S0001319,C00873,D00063,Hermosillo,SON,Toluca,MEX,01/04/2024 23:34,2024-04-03 20:00:30,2024-04-03 21:00:30,Delivered, 10.00 ,"927,75",2.88 m3," 1,010.86 ",66.74," 1,077.60 ",1,Y,1,Incidencia: retraso por tráfico.
S0001320,C00510,D00162,Culiacán,SIN,Puebla,PUE,2024-06-13 01:38:42,2024-06-13 09:32:42,2024-06-13 10:32:42,DELIVERED ,41.70, 310.69 ,5.90,"$ 1,632.25",140,1772,FALSE,N,7,
S0001321,C00818,D00221,Toluca,MEX,Veracruz,VER,2026-02-25 00:55:52,2026-02-25 10:34:52,2026-02-25 18:01:27.673346,DELIVERED, 319.57 ,"MXN 1,011.90",$ 3.25,,725.00,"$ 9,802.92",0,TRUE,6,Sin incidencias.
S0001322,C00847,D00107,Mérida,YUC,Tampico,TAM,2024-03-10 00:22:39,2024-03-11 07:24:39,2024-03-11 09:48:21.711648,entregado,246.14 km, 95.89 ,"3,24",,861.88,7293,1,0,5,Prioridad alta.
S0001323,C00232,D00096,Morelia,MICH,Querétaro,QRO,2025-07-26 21:34:46,2025-07-27 03:53:46,,CNCL,737," 2,827.93 ","1,33","19,801.46"," 1,279.49 ",,1,,8,
S0001324,C00137,D00046,CDMX,CDMX,Aguascalientes,AGS,2024-02-09 09:19:12,2024-02-11 01:24:12,2024-02-11,DELIVERED,"MXN 232,11","1,388.15 kg",4.13 m3,"6,270.74",387.91,6659,Y,No,8,Falta firma en POD.
S0001325,C00400,D00189,Monterrey,NL,Morelia,MICH,2025-11-21 17:17:15,2025/11/22 22:33,2025-11-23 00:55:58.226829,DELIVERED,"186,73",5.00 kg,7.34,"4.766,62",,"5,384.12",Si,Si,5,
S0001326,C00306,D00077,Puebla,PUE,Chihuahua,CHH,,2024/03/19 21:51,2024-03-20 15:36:31.180592,Devuelto, 593.93 ,$ 141.60,5.36 m3,14347," 1,519.57 ","15,866.27",1,FALSE,8,Falta firma en POD.
S0001327,C00321,D00014,Veracruz,VER,Querétaro,QRO,03/01/2025 10:47,2025-01-04 04:06:20,2025-01-04,entregado,560,"1,168.84 kg",MXN 2.78,"12.105,91",,"12.883,49",N,,10,
S0001328,C00203,D00080,Querétaro,QRO,Cancún,ROO,2025-08-07 00:32:46,2025-08-07 03:55:46,2025-08-07 09:41:14,DELIVERED,$ 322.17, 151.49 ,,"9,160.46",740.86," 9,901.32 ",1,No,9,
S0001329,C00573,D00154,Villahermosa,TAB,Querétaro,QRO,17/09/2025 22:55,2025-09-19 10:44:02,2025-09-20,DELIVERED,855.56, 581.52 ,,"19.462,57"," 1,837.06 ","21,299.63",TRUE,N,7,Prioridad alta.
S0001330,C00325,D00209,Tijuana,BCN,Villahermosa,TAB,03/10/2024 09:56,2024-10-04 09:42:18,2024-10-04 19:04:36,DELIVERED ,,821.76,3.06,"15.034,30","$ 1,345.53",,0,No,11,
S0001331,C00892,D00024,San Luis Potosí,SLP,León,GTO,2025-08-22,2025-08-24 00:29:03,2025-08-24 08:32:34.979974,delivered,"MXN 375,19","878,30",2.55 m3,9865,794.88,"10,659.96",0,,8,Dirección incompleta.
S0001332,C00420,D00089,Chihuahua,CHH,Mérida,YUC,2024/11/19 16:39,,2024-11-21 08:44:03,DELIVERED , 426.28 ,741.41,$ 3.75,10330,669.81,"10.999,67",Y,TRUE,1,Temperatura controlada.
S0001333,C00753,D00045,Tampico,TAM,Toluca,MEX,2024-08-18 18:38:26,2024-08-18,2024/08/19 05:38,DELIVERED,$ 366.71,5.00,1.37 m3,8463,884.92,"$ 9,348.04",FALSE,,10,
S0001334,C00217,D00051,Guadalajara,JAL,Morelia,MICH,2026-01-10 08:45:53,2026-01-10 10:59:53,2026-01-10 22:09:16.520139,DELIVERED ,"540,79","280,19",3.49 m3,"15.124,86","1,568.91","16,693.77",,FALSE,2,Incidencia: retraso por tráfico.
S0001335,C00885,D00161,Villahermosa,TAB,Monterrey,NL,29/06/2025 10:39,2025-07-01 11:16:34,2025-07-01 17:36:55.075899,delivered,$ 251.29,267.51 kg,3.14,"5,782.79",683.84,"6,466.63",0,N,1,Cliente pidió entrega en recepción.
S0001336,C00870,D00124,Tijuana,BCN,Guadalajara,JAL,02/06/2024 16:00,2024/06/03 10:05,2024-06-03 16:43:21.462368,entregado,406,"2,290.47 kg","2,88","9,507.48", 831.58 ,"10.339,07",Si,FALSE,14,
S0001337,C00096,D00203,Cancún,ROO,Puebla,PUE,2025/08/24 00:20,2025-08-24 16:29:06,2025-08-25 03:10:54.056912,DELIVERED,"556,31",5, 3.93 ,"11,460.66","MXN 966,37",,N,1,8,
S0001338,C00788,D00041,CDMX,CDMX,Tampico,TAM,10-09-2025 01:52:56,2025-09-11 21:58:56,12/09/2025 03:07,entregado,326.98 km,"93,12","MXN 0,28","8,532.52","1,053.66","9.586,18",Si,FALSE,9,Se reprogramó entrega.
S0001339,C00024,D00052,Morelia,MICH,Veracruz,VER,2024-08-14 17:33:30,2024-08-16 11:06:30,2024-08-16,DELIVERED , 218.52 ,627.39 kg,6.81,"4,887.37",,5551,TRUE,Si,2,Temperatura controlada.
S0001340,C00675,D00026,Chihuahua,CHH,Aguascalientes,AGS,2025-03-27 03:46:34,2025-03-27 04:54:34,2025-03-27,DELIVERED ,,"2,513.29",2.41 m3,"692,77",,744.56,1,No,8,Falta firma en POD.
S0001341,C00046,D00052,Morelia,MICH,Querétaro,QRO,2025-04-04 00:49:03,2025-04-05 23:18:03,2025-04-06,delivered, 99.80 ,800.60,1,"3,187.48",415,3602,,FALSE,15,
S0001342,C00664,D00004,Veracruz,VER,Villahermosa,TAB,2024-11-28 06:26:42,2024-11-28 07:41:42,,DELIVERED,"102,69","$ 1,088.20",7.79,"2.999,46",378.18,"$ 3,377.64",0,N,1,
S0001343,C00800,D00241,CDMX,CDMX,Monterrey,NL,2025-02-22 11:58:50,2025-02-24 12:56:50,2025-02-24 20:24:22.304451,Delivered, 408.46 ,"1.636,62",3.30," 10,119.30 ","1,182.27","MXN 11.301,56",Si,TRUE,1,Se reprogramó entrega.
S0001344,C00748,D00088,Toluca,MEX,Puebla,PUE,,2026/02/10 23:59,,cancelled,"251,47",628,4,"6,148.48",637.06,"6.785,54",Si,0,10,Documentación pendiente.
S0001345,C00565,D00175,San Luis Potosí,SLP,Cancún,ROO,2025-11-13 11:52:03,14-11-2025 04:26:03,2025-11-14 13:06:06.174756,entregado, 518.17 , 881.54 ,3.24 m3,12992," 1,043.45 ","14.035,05",,,1,
S0001346,C00161,D00205,Toluca,MEX,Querétaro,QRO,2024/06/12 06:00,12/06/2024 12:44,13/06/2024 00:16,entregado,,,$ 0.10,"14,433.89","MXN 1,808.04",,Si,Si,1,
S0001347,C00828,D00101,Querétaro,QRO,Villahermosa,TAB,2024-09-25,26/09/2024 07:30,,DELIVERED ,$ 663.47,"MXN 1.351,93",1.32,"17,963.99","1.175,98","19,139.97",0,Si,15,
S0001348,C00612,D00034,Culiacán,SIN,CDMX,CDMX,2026-02-07 08:34:54,2026-02-07 11:46:54,2026-02-07 20:11:57.758524,DELIVERED,532.64 km, 803.08 ,,," 1,297.10 "," 12,130.17 ",FALSE,TRUE,4,Carga frágil.
S0001349,C00806,D00214,Veracruz,VER,Cancún,ROO,23-04-2025 01:35:48,2025/04/24 04:33,2025-04-24 09:24:53.934601,DELIVERED ,$ 184.03,"1.369,69",2.46 m3,"5.030,17",$ 357.93,"5.388,10",Si,TRUE,7,Carga frágil.
S0001350,C00798,D00037,León,GTO,Querétaro,QRO,2025-10-19 11:01:44,21/10/2025 07:17,2025-10-23,Devolución, 932.16 ,450.02,"2,76",23833,"1,976.96",,0,N,5,Prioridad alta.
S0001351,C00469,D00148,Guadalajara,JAL,Monterrey,NL,2025-05-13 08:33:27,2025-05-14 14:07:27,2025/05/14 23:45,Delivered, 455.18 ,673.73,3,"MXN 8,900.84",,"10,124.56",Y,0,9,
S0001352,C00366,D00148,Veracruz,VER,León,GTO,2025-02-20 07:24:28,2025-02-20 12:02:28,,DELIVERED, 358.23 ,"576,18",6,8375,756.48,"MXN 9,131.47",TRUE,0,8,Carga frágil.
S0001353,C00419,D00142,Tampico,TAM,León,GTO,2025-08-12 08:35:21,2025-08-12 15:42:21,12-08-2025 18:51:56,Delivered,"169,27","841,85",$ 4.14,"4.285,66",519,"4,804.74",Si,0,8,
S0001354,C00881,D00067,CDMX,CDMX,Hermosillo,SON,04/01/2024 10:27,2024-01-04 15:20:55,2024-01-05 04:09:47,Delivered,"607,27",645.89,MXN 3.06,"12.200,20"," 1,693.77 ","13.893,97",1,FALSE,12,Dirección incompleta.
S0001355,C00336,D00067,Villahermosa,TAB,Mérida,YUC,2026-02-25 10:56:14,2026-02-26 14:31:14,2026-02-26 18:00:04,delivered,"408,03", 412.59 ,0.10,"9,219.02","1,210.88","10,429.90",Si,Si,6,Temperatura controlada.
S0001356,C00343,D00079,Tampico,TAM,CDMX,CDMX,2024-07-02 04:58:32,03/07/2024 23:03,2024-07-04 07:20:05.544080,entregado, 421.22 ,"1.298,93","MXN 4,75",,"$ 1,179.49","11.058,07",1,0,5,Documentación pendiente.
S0001357,C00163,D00159,Culiacán,SIN,Puebla,PUE,20/02/2025 12:54,2025-02-22 12:12:06,2025/02/22 21:54,delivered,564.41,"871,93", 1.84 ,11015,$ 936.08,"11.951,21",FALSE,1,8,
S0001358,C00665,D00163,Morelia,MICH,Hermosillo,SON,2026-02-22,2026-02-23 13:23:56,2026-02-23 14:23:56,delivered,109.60,MXN 512.63,1.46,3786,"261,68","4.047,69",Y,0,2,
S0001359,C00884,D00080,Guadalajara,JAL,Puebla,PUE,2025-02-01 08:04:53,2025-02-02 12:53:53,2025-02-02 16:41:43.461711,entregado,"328,16",$ 521.69,3.72,"6,830.22", 615.82 ,"$ 7,446.03",No,TRUE,1,
S0001360,C00434,D00193,Mérida,YUC,Hermosillo,SON,2025-06-15 02:44:13,2025-06-15 10:38:13,,entregado,399.17 km,826, 5.94 ," 8,672.22 ",$ 634.14," 9,306.35 ",0,Si,1,
S0001361,C00384,D00039,Toluca,MEX,Guadalajara,JAL,2025/07/22 14:25,2025-07-23,2025-07-23 18:53:27.920026,delivered,"295,73","$ 1,687.37","3,26","6.688,69",895.01,,No,0,10,Prioridad alta.
S0001362,C00412,D00115,Mérida,YUC,Toluca,MEX,2025-07-22 15:48:01,2025-07-24,2025-07-24 12:43:01,entregado,$ 10.00, 239.48 ,4.36, 612.93 ,MXN 46.88,"659,81",Si,TRUE,7,Cliente pidió entrega en recepción.
S0001363,C00218,D00106,Chihuahua,CHH,Mérida,YUC,26-10-2025 00:59:54,2025-10-27 19:44:54,2025-10-28,DELIVERED ,624.94,"5,00",3.42 m3,," 1,483.61 ","18,598.37",Y,No,9,Incidencia: retraso por tráfico.
S0001364,C00489,D00023,Culiacán,SIN,Toluca,MEX,2025/11/22 03:05,22/11/2025 19:26,2025-11-23 08:03:42.302755,entregado,$ 439.62, 996.51 ,MXN 4.21,"MXN 10.536,66","1,431.80","$ 11,968.46",N,N,6,
